Date,Open,High,Low,Close,Adj Close,Volume
2000-10-09,4534.846,4544.054,4478.668,4507.58,4507.58,545510600.0
2000-10-10,4510.2,4573.406,4502.572,4572.208,4572.208,769121200.0
2000-10-11,4587.41,4596.238,4550.35,4557.312,4557.312,702327100.0
2000-10-12,4553.875,4554.238,4490.342,4514.488,4514.488,991522500.0
2000-10-13,4507.818,4531.557,4471.496,4481.065,4481.065,901527100.0
2000-10-16,4478.146,4484.734,4448.2,4468.678,4468.678,648880000.0
2000-10-17,4469.467,4492.945,4460.797,4491.99,4491.99,594581100.0
2000-10-18,4502.263,4556.896,4499.266,4555.477,4555.477,665713800.0
2000-10-19,4556.902,4570.163,4504.967,4514.15,4514.15,643364700.0
2000-10-20,4512.267,4614.006,4509.838,4611.978,4611.978,949206900.0
2000-10-23,4632.693,4640.205,4590.146,4611.93,4611.93,939315800.0
2000-10-24,4615.043,4630.5,4582.36,4601.88,4601.88,673981900.0
2000-10-25,4606.286,4654.318,4585.188,4643.335,4643.335,1139607500.0
2000-10-26,4646.932,4654.707,4588.823,4594.68,4594.68,1013809700.0
2000-10-27,4597.3,4608.263,4576.625,4602.573,4602.573,812573800.0
2000-10-30,4606.985,4610.497,4574.562,4596.643,4596.643,894309400.0
2000-10-31,4597.75,4611.612,4564.717,4573.224,4573.224,854530900.0
2000-11-01,4573.227,4607.597,4572.603,4604.414,4604.414,855099200.0
2000-11-02,4607.683,4644.404,4607.683,4629.072,4629.072,1010837300.0
2000-11-03,4636.255,4644.6,4614.75,4628.42,4628.42,1329249400.0
2000-11-06,4642.496,4650.74,4618.05,4646.26,4646.26,1202936000.0
2000-11-07,4654.1,4659.835,4621.106,4632.966,4632.966,1030656100.0
2000-11-08,4637.535,4676.03,4636.57,4674.957,4674.957,1064083900.0
2000-11-09,4672.072,4750.672,4671.665,4749.51,4749.51,1764274800.0
2000-11-10,4768.426,4848.178,4758.307,4826.12,4826.12,1762649600.0
2000-11-13,4841.53,4932.928,4841.46,4913.642,4913.642,1745568400.0
2000-11-14,4927.398,4929.706,4864.89,4927.285,4927.285,1451942400.0
2000-11-15,4936.66,4959.397,4894.83,4915.058,4915.058,1611874600.0
2000-11-16,4915.46,4954.687,4915.07,4953.34,4953.34,1669124800.0
2000-11-17,4964.387,4979.956,4931.736,4953.893,4953.893,1533665600.0
2000-11-20,4951.99,4962.607,4892.308,4960.992,4960.992,1579421100.0
2000-11-21,4962.414,4987.357,4924.873,4928.78,4928.78,1640302800.0
2000-11-22,4916.193,4987.62,4904.7,4986.284,4986.284,1689501400.0
2000-11-23,5001.5,5011.035,4959.89,4981.407,4981.407,1447542100.0
2000-11-24,4982.59,5001.292,4816.844,4841.468,4841.468,1872095800.0
2000-11-27,4799.856,4860.273,4773.136,4818.44,4818.44,1241095000.0
2000-11-28,4823.02,4868.523,4823.02,4868.2,4868.2,929587100.0
2000-11-29,4873.397,4875.948,4797.13,4819.995,4819.995,1354592100.0
2000-11-30,4820.743,4840.706,4804.24,4829.994,4829.994,919432000.0
2000-12-01,4836.637,4860.35,4831.622,4850.007,4850.007,1316691700.0
2000-12-04,4858.766,4864.664,4833.314,4855.223,4855.223,1380293700.0
2000-12-05,4860.555,4869.917,4815.317,4820.59,4820.59,1389570900.0
