Date,Open,High,Low,Close,Adj Close,Volume
2012-06-20,747.6428,751.9018,746.0283,748.3881,748.3881,256904270
2012-06-21,746.6067,746.6067,732.1724,739.0477,739.0477,296975098
2012-06-25,736.1839,736.1839,720.4672,720.6001,720.6001,255649838
2012-06-26,716.3004,719.3328,703.0267,715.9243,715.9243,221800275
2012-06-27,715.5182,728.5391,715.3841,718.9285,718.9285,226152599
2012-06-28,719.087,723.0655,710.8984,711.1448,711.1448,237702917
2012-06-29,708.1091,726.6848,705.8593,726.6848,726.6848,239742474
2012-07-02,730.7716,744.9575,730.7594,741.1864,741.1864,254860375
2012-07-03,742.2035,751.3618,739.9176,743.9024,743.9024,289243708
2012-07-04,744.7033,747.8393,736.8998,739.6246,739.6246,258971273
2012-07-05,738.4885,738.4885,721.3619,724.3137,724.3137,253302627
2012-07-06,727.6853,737.6943,712.4411,737.2896,737.2896,299160297
2012-07-09,733.6578,737.7943,721.599,722.281,722.281,291526979
2012-07-10,719.8918,721.8078,710.7309,713.526,713.526,263845699
2012-07-11,710.8878,719.2992,706.715,719.2992,719.2992,193198658
2012-07-12,718.6241,735.7047,717.1968,734.3233,734.3233,278616581
2012-07-13,731.4889,736.4598,722.6529,725.7883,725.7883,267435200
2012-07-16,722.821,722.821,691.2306,691.3858,691.3858,315842431
2012-07-17,687.7428,697.0036,686.1136,697.0036,697.0036,201881126
2012-07-18,695.9185,702.1716,684.3026,702.1389,702.1389,209244784
2012-07-19,701.2268,714.9215,698.4752,709.1661,709.1661,246349461
2012-07-20,707.8336,714.1478,704.8677,706.2503,706.2503,184227272
2012-07-23,703.2005,708.2094,697.6904,704.573,704.573,165901363
2012-07-24,700.5773,712.1049,698.3868,706.3967,706.3967,173285000
2012-07-25,704.7046,715.9667,703.3492,708.3012,708.3012,205352985
2012-07-26,707.7719,717.7589,704.9747,706.7259,706.7259,181332966
2012-07-27,707.9684,711.5682,698.1781,703.5817,703.5817,183496045
2012-07-30,703.7044,707.6321,685.8365,688.4741,688.4741,202728834
2012-07-31,686.5387,687.6927,672.2847,676.9607,676.9607,189091220
2012-08-01,677.5313,694.5435,676.3447,689.4897,689.4897,167065535
2012-08-02,688.327,694.8329,684.2041,690.982,690.982,177964591
2012-08-03,691.794,711.9317,690.2574,711.9257,711.9257,218600712
2012-08-06,708.26,731.3877,706.8252,730.4194,730.4194,279092111
2012-08-07,729.6266,737.5787,729.4397,736.0121,736.0121,268053010
2012-08-08,734.88,734.88,723.9823,730.0652,730.0652,211419320
2012-08-09,729.5019,743.2288,727.7001,743.1997,743.1997,230429820
2012-08-10,743.285,744.8424,736.5506,743.0735,743.0735,210835136
2012-08-13,742.3829,742.3829,726.9339,727.6372,727.6372,213426836
2012-08-14,726.8358,736.4492,714.645,736.3474,736.3474,221548075
2012-08-15,734.8678,736.2792,728.4943,729.7306,729.7306,173496218
2012-08-16,728.6592,730.134,720.7158,723.5303,723.5303,148316201
2012-08-17,721.3346,723.1958,714.0212,721.049,721.049,175443400
2012-08-20,718.1413,732.6722,713.1505,730.8668,730.8668,221201694
2012-08-21,730.2898,752.7792,729.991,748.9353,748.9353,329556643
2012-08-22,748.9964,756.5338,743.6093,746.8535,746.8535,309256726
2012-08-23,745.468,751.7051,741.3849,750.5619,750.5619,321469134
2012-08-24,747.7255,750.3559,733.3098,733.3098,733.3098,281331533
2012-08-27,731.6711,731.6711,721.2018,722.5746,722.5746,284478033
2012-08-28,720.8254,733.1279,717.526,727.616,727.616,244496207
2012-08-29,726.6959,736.7381,722.8187,726.9413,726.9413,265424473
2012-08-30,727.2089,729.0472,692.135,704.0356,704.0356,327549705
2012-08-31,701.367,710.0161,698.6236,706.6255,706.6255,214485023
2012-09-03,703.8088,725.1712,701.698,723.871,723.871,254248795
2012-09-04,724.7049,732.3603,721.5204,722.7212,722.7212,273424771
2012-09-05,721.0749,732.7716,719.3423,730.6165,730.6165,268238486
